,scores,train_time,query_time,Iters
0,0.6733632260711564,0.5330588817596436,0.0014243125915527344,0
1,0.4292803970223325,9.126364946365356,0.00012969970703125,10000
2,0.7139303482587065,9.563608169555664,0.000110626220703125,5000
3,0.536783042394015,154.5914146900177,0.00013327598571777344,500
